년월,시도명,시군구명,성별코드,가맹점업종명,총결제금액
2019-07,경기도,양평군,F,회원제형태,4971600
2019-07,경기도,양평군,F,레져용품,5339940
2019-07,경기도,양평군,F,병원,5724770
2019-07,경기도,양평군,F,의류,7334100
2019-07,경기도,양평군,F,약국,9430716
2019-07,경기도,양평군,F,보건위생,12627760
2019-07,경기도,양평군,F,학원,17634300
2019-07,경기도,양평군,F,의원,17996390
2019-07,경기도,양평군,F,음료식품,31031351
2019-07,경기도,양평군,F,연료판매점,48201509
2019-07,경기도,양평군,F,유통업 비영리,61914040
2019-07,경기도,양평군,F,유통업 영리,80430401
2019-07,경기도,양평군,F,일반휴게음식,160919535
2019-07,경기도,양평군,M,용역 서비스,108500
2019-07,경기도,양평군,M,광학제품,151000
2019-07,경기도,양평군,M,직물,270000
2019-07,경기도,양평군,M,주방용구,274000
2019-07,경기도,양평군,M,사무통신,298000
2019-07,경기도,양평군,M,가구,340000
2019-07,경기도,양평군,M,건강식품,726655
2019-07,경기도,양평군,M,기타,951300
2019-07,경기도,양평군,M,수리서비스,958900
2019-07,경기도,양평군,M,기타의료기관,995900
2019-07,경기도,양평군,M,전기제품,1141700
2019-07,경기도,양평군,M,건축자재,1616405
2019-07,경기도,양평군,M,숙박업,1833100
2019-07,경기도,양평군,M,농업,1929493
2019-07,경기도,양평군,M,레져용품,2028469
2019-07,경기도,양평군,M,문화.취미,2152200
2019-07,경기도,양평군,M,신변잡화,2333500
2019-07,경기도,양평군,M,병원,2507160
2019-07,경기도,양평군,M,의류,2513700
2019-07,경기도,양평군,M,서적문구,2568500
2019-07,경기도,양평군,M,회원제형태,3339000
2019-07,경기도,양평군,M,레저업소,4254900
2019-07,경기도,양평군,M,약국,6008679
2019-07,경기도,양평군,M,보건위생,7056070
2019-07,경기도,양평군,M,자동차정비 유지,9599676
2019-07,경기도,양평군,M,의원,11040040
2019-07,경기도,양평군,M,학원,12453600
2019-07,경기도,양평군,M,음료식품,21517967
2019-07,경기도,양평군,M,유통업 비영리,47057130
2019-07,경기도,양평군,M,연료판매점,63274264
2019-07,경기도,양평군,M,유통업 영리,80215500
2019-07,경기도,양평군,M,일반휴게음식,176565546
2019-07,경기도,여주시,F,여행,6300
2019-07,경기도,여주시,F,유통업 비영리,7980
2019-07,경기도,여주시,F,직물,18000
2019-07,경기도,여주시,F,용역 서비스,29000
2019-07,경기도,여주시,F,농업,30000
2019-07,경기도,여주시,F,서적문구,45800
2019-07,경기도,여주시,F,건강식품,64200
2019-07,경기도,여주시,F,수리서비스,85000
2019-07,경기도,여주시,F,연료판매점,120500
2019-07,경기도,여주시,F,문화.취미,189000
2019-07,경기도,여주시,F,자동차정비 유지,200000
2019-07,경기도,여주시,F,레저업소,217000
2019-07,경기도,여주시,F,기타의료기관,223450
2019-07,경기도,여주시,F,의류,256600
2019-07,경기도,여주시,F,기타,259000
2019-07,경기도,여주시,F,레져용품,378500
2019-07,경기도,여주시,F,신변잡화,484650
2019-07,경기도,여주시,F,가구,800000
2019-07,경기도,여주시,F,약국,1095840
2019-07,경기도,여주시,F,보건위생,1451500
2019-07,경기도,여주시,F,의원,3004040
2019-07,경기도,여주시,F,학원,3042500
2019-07,경기도,여주시,F,음료식품,3585920
2019-07,경기도,여주시,F,유통업 영리,6440450
2019-07,경기도,여주시,F,일반휴게음식,12575800
2019-07,경기도,여주시,M,서적문구,3000
2019-07,경기도,여주시,M,건강식품,12000
2019-07,경기도,여주시,M,유통업 비영리,15250
2019-07,경기도,여주시,M,의류,30000
2019-07,경기도,여주시,M,직물,30000
2019-07,경기도,여주시,M,수리서비스,58030
2019-07,경기도,여주시,M,건축자재,71000
2019-07,경기도,여주시,M,기타,82100
2019-07,경기도,여주시,M,농업,97000
2019-07,경기도,여주시,M,주방용구,125000
2019-07,경기도,여주시,M,신변잡화,196400
2019-07,경기도,여주시,M,기타의료기관,272200
2019-07,경기도,여주시,M,자동차정비 유지,334000
2019-07,경기도,여주시,M,연료판매점,412624
2019-07,경기도,여주시,M,의원,552890
2019-07,경기도,여주시,M,레져용품,656000
2019-07,경기도,여주시,M,레저업소,716100
2019-07,경기도,여주시,M,약국,723570
2019-07,경기도,여주시,M,보건위생,818000
2019-07,경기도,여주시,M,음료식품,2045630
2019-07,경기도,여주시,M,학원,2289000
2019-07,경기도,여주시,M,유통업 영리,4346710
2019-07,경기도,여주시,M,일반휴게음식,16488015
2019-07,경기도,연천군,F,주방용구,19000
2019-07,경기도,연천군,F,용역 서비스,29800
2019-07,경기도,연천군,F,숙박업,35000
2019-07,경기도,연천군,F,농업,36000
2019-07,경기도,연천군,F,건축자재,45000
2019-07,경기도,연천군,F,기타의료기관,50000
2019-07,경기도,연천군,F,기타,75800
2019-07,경기도,연천군,F,광학제품,101000
2019-07,경기도,연천군,F,연료판매점,249100
2019-07,경기도,연천군,F,직물,276000
2019-07,경기도,연천군,F,레저업소,664050
2019-07,경기도,연천군,F,서적문구,665200
2019-07,경기도,연천군,F,신변잡화,746900
2019-07,경기도,연천군,F,의류,847700
2019-07,경기도,연천군,F,수리서비스,1230220
2019-07,경기도,연천군,F,약국,1322380
2019-07,경기도,연천군,F,문화.취미,1372800
2019-07,경기도,연천군,F,자동차정비 유지,1507000
2019-07,경기도,연천군,F,회원제형태,2400000
2019-07,경기도,연천군,F,의원,3200160
2019-07,경기도,연천군,F,레져용품,3419000
2019-07,경기도,연천군,F,보건위생,5650270
2019-07,경기도,연천군,F,음료식품,6307972
2019-07,경기도,연천군,F,유통업 영리,6849340
2019-07,경기도,연천군,F,학원,9837250
2019-07,경기도,연천군,F,일반휴게음식,38627628
2019-07,경기도,연천군,M,사무통신,5000
2019-07,경기도,연천군,M,유통업 비영리,15000
2019-07,경기도,연천군,M,용역 서비스,21200
2019-07,경기도,연천군,M,기타의료기관,25000
2019-07,경기도,연천군,M,전기제품,48500
2019-07,경기도,연천군,M,숙박업,66000
2019-07,경기도,연천군,M,수리서비스,90470
2019-07,경기도,연천군,M,건축자재,133300
2019-07,경기도,연천군,M,건강식품,150000
2019-07,경기도,연천군,M,농업,261900
2019-07,경기도,연천군,M,의류,335500
2019-07,경기도,연천군,M,서적문구,404700
2019-07,경기도,연천군,M,연료판매점,594078
2019-07,경기도,연천군,M,신변잡화,653600
2019-07,경기도,연천군,M,기타,752800
2019-07,경기도,연천군,M,문화.취미,893350
2019-07,경기도,연천군,M,의원,1007859
2019-07,경기도,연천군,M,회원제형태,1463000
2019-07,경기도,연천군,M,약국,1958530
2019-07,경기도,연천군,M,보건위생,2347420
2019-07,경기도,연천군,M,레져용품,2458600
2019-07,경기도,연천군,M,자동차정비 유지,2551060
2019-07,경기도,연천군,M,레저업소,2634950
2019-07,경기도,연천군,M,학원,5811000
2019-07,경기도,연천군,M,음료식품,6776329
2019-07,경기도,연천군,M,유통업 영리,10213810
2019-07,경기도,연천군,M,일반휴게음식,63191139
2019-07,경기도,오산시,F,건축자재,7500
2019-07,경기도,오산시,F,숙박업,20000
2019-07,경기도,오산시,F,광학제품,35000
2019-07,경기도,오산시,F,기타의료기관,37000
2019-07,경기도,오산시,F,기타,41600
2019-07,경기도,오산시,F,자동차정비 유지,72000
2019-07,경기도,오산시,F,전기제품,96000
2019-07,경기도,오산시,F,문화.취미,105600
2019-07,경기도,오산시,F,유통업 비영리,154100
2019-07,경기도,오산시,F,직물,191000
2019-07,경기도,오산시,F,레져용품,301200
2019-07,경기도,오산시,F,주방용구,326200
2019-07,경기도,오산시,F,수리서비스,371160
2019-07,경기도,오산시,F,레저업소,546600
2019-07,경기도,오산시,F,의류,751590
2019-07,경기도,오산시,F,신변잡화,796700
2019-07,경기도,오산시,F,건강식품,970000
2019-07,경기도,오산시,F,서적문구,1139310
2019-07,경기도,오산시,F,연료판매점,1153000
2019-07,경기도,오산시,F,병원,1456330
2019-07,경기도,오산시,F,회원제형태,2393000
2019-07,경기도,오산시,F,약국,2723290
2019-07,경기도,오산시,F,보건위생,3230200
2019-07,경기도,오산시,F,의원,3401400
2019-07,경기도,오산시,F,학원,6287100
2019-07,경기도,오산시,F,음료식품,11097341
2019-07,경기도,오산시,F,유통업 영리,17097880
2019-07,경기도,오산시,F,일반휴게음식,24714590
2019-07,경기도,오산시,M,전기제품,15400
2019-07,경기도,오산시,M,농업,18000
2019-07,경기도,오산시,M,용역 서비스,24000
2019-07,경기도,오산시,M,자동차정비 유지,53000
2019-07,경기도,오산시,M,기타,55000
2019-07,경기도,오산시,M,광학제품,70000
2019-07,경기도,오산시,M,주방용구,78000
2019-07,경기도,오산시,M,문화.취미,98900
2019-07,경기도,오산시,M,건강식품,137000
2019-07,경기도,오산시,M,기타의료기관,142700
2019-07,경기도,오산시,M,수리서비스,184790
2019-07,경기도,오산시,M,유통업 비영리,196270
2019-07,경기도,오산시,M,직물,231000
2019-07,경기도,오산시,M,레져용품,308900
2019-07,경기도,오산시,M,의류,411650
2019-07,경기도,오산시,M,레저업소,528000
2019-07,경기도,오산시,M,신변잡화,545690
2019-07,경기도,오산시,M,서적문구,620712
2019-07,경기도,오산시,M,건축자재,661200
2019-07,경기도,오산시,M,병원,720840
2019-07,경기도,오산시,M,회원제형태,1176100
2019-07,경기도,오산시,M,연료판매점,1315000
2019-07,경기도,오산시,M,약국,1745890
2019-07,경기도,오산시,M,학원,2194000
2019-07,경기도,오산시,M,보건위생,2927800
2019-07,경기도,오산시,M,의원,3022500
2019-07,경기도,오산시,M,음료식품,7294480
2019-07,경기도,오산시,M,유통업 영리,12039920
2019-07,경기도,오산시,M,일반휴게음식,28430880
2019-07,경기도,용인시 기흥구,F,전기제품,3520
2019-07,경기도,용인시 기흥구,F,건축자재,22000
2019-07,경기도,용인시 기흥구,F,농업,39000
2019-07,경기도,용인시 기흥구,F,숙박업,45000
2019-07,경기도,용인시 기흥구,F,연료판매점,70000
2019-07,경기도,용인시 기흥구,F,광학제품,81000
2019-07,경기도,용인시 기흥구,F,직물,85000
2019-07,경기도,용인시 기흥구,F,건강식품,200100
2019-07,경기도,용인시 기흥구,F,문화.취미,205450
2019-07,경기도,용인시 기흥구,F,기타,241780
2019-07,경기도,용인시 기흥구,F,의류,404800
2019-07,경기도,용인시 기흥구,F,용역 서비스,443000
2019-07,경기도,용인시 기흥구,F,서적문구,471922
2019-07,경기도,용인시 기흥구,F,수리서비스,527290
2019-07,경기도,용인시 기흥구,F,신변잡화,655870
2019-07,경기도,용인시 기흥구,F,레져용품,915400
2019-07,경기도,용인시 기흥구,F,자동차정비 유지,1338740
2019-07,경기도,용인시 기흥구,F,병원,1472760
2019-07,경기도,용인시 기흥구,F,약국,2731210
2019-07,경기도,용인시 기흥구,F,레저업소,3039700
2019-07,경기도,용인시 기흥구,F,회원제형태,3062500
2019-07,경기도,용인시 기흥구,F,보건위생,5818450
2019-07,경기도,용인시 기흥구,F,유통업 영리,6264210
2019-07,경기도,용인시 기흥구,F,기타의료기관,6456100
2019-07,경기도,용인시 기흥구,F,음료식품,7715210
2019-07,경기도,용인시 기흥구,F,의원,9317230
2019-07,경기도,용인시 기흥구,F,학원,25007583
2019-07,경기도,용인시 기흥구,F,일반휴게음식,41595970
2019-07,경기도,용인시 기흥구,M,직물,10000
2019-07,경기도,용인시 기흥구,M,건축자재,24000
2019-07,경기도,용인시 기흥구,M,농업,26000
2019-07,경기도,용인시 기흥구,M,기타,32100
2019-07,경기도,용인시 기흥구,M,용역 서비스,35200
2019-07,경기도,용인시 기흥구,M,광학제품,77000
2019-07,경기도,용인시 기흥구,M,의류,139800
2019-07,경기도,용인시 기흥구,M,숙박업,150000
2019-07,경기도,용인시 기흥구,M,문화.취미,224500
2019-07,경기도,용인시 기흥구,M,레져용품,250200
2019-07,경기도,용인시 기흥구,M,신변잡화,268070
2019-07,경기도,용인시 기흥구,M,수리서비스,419340
2019-07,경기도,용인시 기흥구,M,서적문구,442870
2019-07,경기도,용인시 기흥구,M,연료판매점,804309
2019-07,경기도,용인시 기흥구,M,자동차정비 유지,1718600
2019-07,경기도,용인시 기흥구,M,병원,2167230
2019-07,경기도,용인시 기흥구,M,회원제형태,2185500
2019-07,경기도,용인시 기흥구,M,약국,2300450
2019-07,경기도,용인시 기흥구,M,레저업소,3264700
2019-07,경기도,용인시 기흥구,M,의원,4237980
2019-07,경기도,용인시 기흥구,M,보건위생,5137000
2019-07,경기도,용인시 기흥구,M,기타의료기관,5200100
2019-07,경기도,용인시 기흥구,M,음료식품,6741608
2019-07,경기도,용인시 기흥구,M,유통업 영리,10120760
2019-07,경기도,용인시 기흥구,M,학원,17609520
2019-07,경기도,용인시 기흥구,M,일반휴게음식,43062750
2019-07,경기도,용인시 수지구,F,용역 서비스,6000
2019-07,경기도,용인시 수지구,F,사무통신,30000
2019-07,경기도,용인시 수지구,F,기타,37500
2019-07,경기도,용인시 수지구,F,직물,38200
2019-07,경기도,용인시 수지구,F,광학제품,53000
2019-07,경기도,용인시 수지구,F,신변잡화,53300
2019-07,경기도,용인시 수지구,F,연료판매점,60000
2019-07,경기도,용인시 수지구,F,건축자재,79500
2019-07,경기도,용인시 수지구,F,문화.취미,136000
2019-07,경기도,용인시 수지구,F,의류,301600
2019-07,경기도,용인시 수지구,F,자동차정비 유지,406500
2019-07,경기도,용인시 수지구,F,건강식품,461410
2019-07,경기도,용인시 수지구,F,수리서비스,579410
2019-07,경기도,용인시 수지구,F,레져용품,735600
2019-07,경기도,용인시 수지구,F,병원,913140
2019-07,경기도,용인시 수지구,F,서적문구,1777810
2019-07,경기도,용인시 수지구,F,약국,1778320
2019-07,경기도,용인시 수지구,F,레저업소,2301700
2019-07,경기도,용인시 수지구,F,회원제형태,2674000
2019-07,경기도,용인시 수지구,F,보건위생,3040280
2019-07,경기도,용인시 수지구,F,유통업 영리,3460130
2019-07,경기도,용인시 수지구,F,음료식품,5851670
2019-07,경기도,용인시 수지구,F,의원,6636510
2019-07,경기도,용인시 수지구,F,기타의료기관,8035800
2019-07,경기도,용인시 수지구,F,학원,23704600
2019-07,경기도,용인시 수지구,F,일반휴게음식,28885290
2019-07,경기도,용인시 수지구,M,용역 서비스,4000
2019-07,경기도,용인시 수지구,M,사무통신,9000
2019-07,경기도,용인시 수지구,M,의류,9200
2019-07,경기도,용인시 수지구,M,건축자재,17001
2019-07,경기도,용인시 수지구,M,직물,21000
2019-07,경기도,용인시 수지구,M,신변잡화,67500
2019-07,경기도,용인시 수지구,M,문화.취미,104000
2019-07,경기도,용인시 수지구,M,기타,127000
2019-07,경기도,용인시 수지구,M,건강식품,256200
2019-07,경기도,용인시 수지구,M,병원,260770
2019-07,경기도,용인시 수지구,M,수리서비스,320810
2019-07,경기도,용인시 수지구,M,서적문구,956230
2019-07,경기도,용인시 수지구,M,자동차정비 유지,1194500
2019-07,경기도,용인시 수지구,M,약국,1554530
2019-07,경기도,용인시 수지구,M,레져용품,1782650
2019-07,경기도,용인시 수지구,M,보건위생,2115500
2019-07,경기도,용인시 수지구,M,레저업소,2558000
2019-07,경기도,용인시 수지구,M,회원제형태,2871300
2019-07,경기도,용인시 수지구,M,유통업 영리,3877720
2019-07,경기도,용인시 수지구,M,음료식품,3886550
2019-07,경기도,용인시 수지구,M,의원,5381490
2019-07,경기도,용인시 수지구,M,기타의료기관,5459000
2019-07,경기도,용인시 수지구,M,학원,11125070
2019-07,경기도,용인시 수지구,M,일반휴게음식,29838412
2019-07,경기도,용인시 처인구,F,농업,5000
2019-07,경기도,용인시 처인구,F,병원,5170
2019-07,경기도,용인시 처인구,F,기타,6050
2019-07,경기도,용인시 처인구,F,사무통신,27000
2019-07,경기도,용인시 처인구,F,광학제품,63000
2019-07,경기도,용인시 처인구,F,전기제품,70600
2019-07,경기도,용인시 처인구,F,수리서비스,91230
2019-07,경기도,용인시 처인구,F,용역 서비스,100000
2019-07,경기도,용인시 처인구,F,자동차정비 유지,132500
2019-07,경기도,용인시 처인구,F,레저업소,404300
2019-07,경기도,용인시 처인구,F,건강식품,407000
2019-07,경기도,용인시 처인구,F,레져용품,416600
2019-07,경기도,용인시 처인구,F,서적문구,488050
2019-07,경기도,용인시 처인구,F,신변잡화,491550
2019-07,경기도,용인시 처인구,F,회원제형태,740000
2019-07,경기도,용인시 처인구,F,문화.취미,772200
2019-07,경기도,용인시 처인구,F,기타의료기관,782500
2019-07,경기도,용인시 처인구,F,연료판매점,1244915
2019-07,경기도,용인시 처인구,F,약국,1423450
2019-07,경기도,용인시 처인구,F,의류,2598840
2019-07,경기도,용인시 처인구,F,의원,2602860
2019-07,경기도,용인시 처인구,F,보건위생,2796350
2019-07,경기도,용인시 처인구,F,유통업 영리,3491470
2019-07,경기도,용인시 처인구,F,음료식품,4568067
2019-07,경기도,용인시 처인구,F,학원,5937800
2019-07,경기도,용인시 처인구,F,일반휴게음식,27826570
2019-07,경기도,용인시 처인구,M,유통업 비영리,2400
2019-07,경기도,용인시 처인구,M,가구,4000
2019-07,경기도,용인시 처인구,M,사무통신,5000
2019-07,경기도,용인시 처인구,M,용역 서비스,14000
2019-07,경기도,용인시 처인구,M,광학제품,20000
2019-07,경기도,용인시 처인구,M,숙박업,28000
2019-07,경기도,용인시 처인구,M,기타,61800
2019-07,경기도,용인시 처인구,M,건축자재,96300
2019-07,경기도,용인시 처인구,M,전기제품,153350
2019-07,경기도,용인시 처인구,M,수리서비스,178600
2019-07,경기도,용인시 처인구,M,회원제형태,213000
2019-07,경기도,용인시 처인구,M,서적문구,241720
2019-07,경기도,용인시 처인구,M,문화.취미,250000
2019-07,경기도,용인시 처인구,M,신변잡화,369050
2019-07,경기도,용인시 처인구,M,직물,371900
2019-07,경기도,용인시 처인구,M,의류,605300
2019-07,경기도,용인시 처인구,M,자동차정비 유지,650180
2019-07,경기도,용인시 처인구,M,레져용품,694450
2019-07,경기도,용인시 처인구,M,병원,1189500
2019-07,경기도,용인시 처인구,M,레저업소,1243850
2019-07,경기도,용인시 처인구,M,기타의료기관,1434800
2019-07,경기도,용인시 처인구,M,약국,1612430
2019-07,경기도,용인시 처인구,M,보건위생,1731500
2019-07,경기도,용인시 처인구,M,연료판매점,2369406
2019-07,경기도,용인시 처인구,M,음료식품,4152740
2019-07,경기도,용인시 처인구,M,의원,4187280
2019-07,경기도,용인시 처인구,M,학원,5286000
2019-07,경기도,용인시 처인구,M,유통업 영리,5696780
2019-07,경기도,용인시 처인구,M,일반휴게음식,32758680
2019-07,경기도,의정부시,F,숙박업,25000
2019-07,경기도,의정부시,F,전기제품,32600
2019-07,경기도,의정부시,F,건축자재,55400
2019-07,경기도,의정부시,F,주방용구,58000
2019-07,경기도,의정부시,F,사무통신,111100
2019-07,경기도,의정부시,F,용역 서비스,133500
2019-07,경기도,의정부시,F,기타,205400
2019-07,경기도,의정부시,F,건강식품,237800
2019-07,경기도,의정부시,F,직물,270000
2019-07,경기도,의정부시,F,연료판매점,430000
2019-07,경기도,의정부시,F,레져용품,489300
2019-07,경기도,의정부시,F,수리서비스,514360
2019-07,경기도,의정부시,F,자동차정비 유지,553000
2019-07,경기도,의정부시,F,광학제품,1015500
2019-07,경기도,의정부시,F,신변잡화,1052450
2019-07,경기도,의정부시,F,문화.취미,1203720
2019-07,경기도,의정부시,F,서적문구,1235460
2019-07,경기도,의정부시,F,약국,2501950
2019-07,경기도,의정부시,F,의류,3405150
2019-07,경기도,의정부시,F,기타의료기관,3646660
2019-07,경기도,의정부시,F,회원제형태,4914350
2019-07,경기도,의정부시,F,레저업소,6153200
2019-07,경기도,의정부시,F,의원,7412500
2019-07,경기도,의정부시,F,보건위생,9438260
2019-07,경기도,의정부시,F,학원,16238100
2019-07,경기도,의정부시,F,유통업 영리,16989750
2019-07,경기도,의정부시,F,음료식품,18571837
2019-07,경기도,의정부시,F,일반휴게음식,80742510
2019-07,경기도,의정부시,M,농업,16000
2019-07,경기도,의정부시,M,건강식품,18000
2019-07,경기도,의정부시,M,전기제품,28600
2019-07,경기도,의정부시,M,자동차판매,52000
2019-07,경기도,의정부시,M,용역 서비스,66000
2019-07,경기도,의정부시,M,기타,129099
2019-07,경기도,의정부시,M,주방용구,141000
2019-07,경기도,의정부시,M,건축자재,259800
2019-07,경기도,의정부시,M,사무통신,299600
2019-07,경기도,의정부시,M,숙박업,390000
2019-07,경기도,의정부시,M,수리서비스,429440
2019-07,경기도,의정부시,M,신변잡화,544450
2019-07,경기도,의정부시,M,문화.취미,553200
2019-07,경기도,의정부시,M,직물,577000
2019-07,경기도,의정부시,M,서적문구,690630
2019-07,경기도,의정부시,M,의류,945100
2019-07,경기도,의정부시,M,레져용품,1199100
2019-07,경기도,의정부시,M,광학제품,1314000
2019-07,경기도,의정부시,M,자동차정비 유지,1844000
2019-07,경기도,의정부시,M,약국,1997970
2019-07,경기도,의정부시,M,연료판매점,2225941
2019-07,경기도,의정부시,M,회원제형태,2831000
2019-07,경기도,의정부시,M,기타의료기관,3185300
2019-07,경기도,의정부시,M,의원,4059200
2019-07,경기도,의정부시,M,레저업소,5113000
2019-07,경기도,의정부시,M,보건위생,5928500
2019-07,경기도,의정부시,M,학원,7629100
2019-07,경기도,의정부시,M,음료식품,11935847
2019-07,경기도,의정부시,M,유통업 영리,18655910
2019-07,경기도,의정부시,M,일반휴게음식,84568140
2019-07,경기도,이천시,F,여행,5000
2019-07,경기도,이천시,F,건강식품,8000
2019-07,경기도,이천시,F,건축자재,9000
2019-07,경기도,이천시,F,주방용구,31000
2019-07,경기도,이천시,F,기타,35500
2019-07,경기도,이천시,F,유통업 비영리,45000
2019-07,경기도,이천시,F,연료판매점,50000
2019-07,경기도,이천시,F,기타의료기관,72100
2019-07,경기도,이천시,F,수리서비스,104480
2019-07,경기도,이천시,F,사무통신,120000
2019-07,경기도,이천시,F,신변잡화,183800
2019-07,경기도,이천시,F,문화.취미,196700
2019-07,경기도,이천시,F,레져용품,226200
2019-07,경기도,이천시,F,용역 서비스,350500
2019-07,경기도,이천시,F,서적문구,425100
2019-07,경기도,이천시,F,자동차정비 유지,460580
2019-07,경기도,이천시,F,의류,707900
2019-07,경기도,이천시,F,회원제형태,1133000
2019-07,경기도,이천시,F,레저업소,1415000
2019-07,경기도,이천시,F,병원,1528140
2019-07,경기도,이천시,F,약국,2763530
2019-07,경기도,이천시,F,보건위생,3030800
2019-07,경기도,이천시,F,음료식품,3947210
2019-07,경기도,이천시,F,유통업 영리,4241510
2019-07,경기도,이천시,F,학원,5997550
2019-07,경기도,이천시,F,의원,6060330
2019-07,경기도,이천시,F,일반휴게음식,18845787
2019-07,경기도,이천시,M,전기제품,4400
2019-07,경기도,이천시,M,주방용구,13000
2019-07,경기도,이천시,M,여행,14000
2019-07,경기도,이천시,M,기타,41400
2019-07,경기도,이천시,M,수리서비스,67130
2019-07,경기도,이천시,M,연료판매점,72629
2019-07,경기도,이천시,M,레져용품,85000
2019-07,경기도,이천시,M,건축자재,111600
2019-07,경기도,이천시,M,의류,144200
2019-07,경기도,이천시,M,문화.취미,157000
2019-07,경기도,이천시,M,숙박업,171000
2019-07,경기도,이천시,M,신변잡화,209200
2019-07,경기도,이천시,M,자동차정비 유지,210151
2019-07,경기도,이천시,M,기타의료기관,400000
2019-07,경기도,이천시,M,서적문구,640900
2019-07,경기도,이천시,M,광학제품,665000
2019-07,경기도,이천시,M,레저업소,1066500
2019-07,경기도,이천시,M,회원제형태,1228000
2019-07,경기도,이천시,M,약국,1492280
2019-07,경기도,이천시,M,병원,1641490
2019-07,경기도,이천시,M,보건위생,2051410
2019-07,경기도,이천시,M,음료식품,2367470
2019-07,경기도,이천시,M,의원,4683800
2019-07,경기도,이천시,M,학원,5804500
2019-07,경기도,이천시,M,유통업 영리,6348270
2019-07,경기도,이천시,M,일반휴게음식,24285050
2019-07,경기도,파주시,F,가구,1000
2019-07,경기도,파주시,F,전기제품,12000
2019-07,경기도,파주시,F,기타,18100
2019-07,경기도,파주시,F,숙박업,25000
2019-07,경기도,파주시,F,광학제품,45000
2019-07,경기도,파주시,F,주방용구,50500
2019-07,경기도,파주시,F,농업,86000
2019-07,경기도,파주시,F,건축자재,86000
2019-07,경기도,파주시,F,용역 서비스,148000
2019-07,경기도,파주시,F,건강식품,162000
2019-07,경기도,파주시,F,신변잡화,374100
2019-07,경기도,파주시,F,연료판매점,463270
2019-07,경기도,파주시,F,수리서비스,500510
2019-07,경기도,파주시,F,직물,705000
2019-07,경기도,파주시,F,자동차정비 유지,737000
2019-07,경기도,파주시,F,문화.취미,875960
2019-07,경기도,파주시,F,레져용품,972600
2019-07,경기도,파주시,F,의류,1209850
2019-07,경기도,파주시,F,약국,2504060
2019-07,경기도,파주시,F,기타의료기관,3313100
2019-07,경기도,파주시,F,회원제형태,3803000
2019-07,경기도,파주시,F,서적문구,4705890
2019-07,경기도,파주시,F,레저업소,5362100
2019-07,경기도,파주시,F,의원,7758800
2019-07,경기도,파주시,F,유통업 영리,11257160
2019-07,경기도,파주시,F,보건위생,11279650
2019-07,경기도,파주시,F,음료식품,15161845
2019-07,경기도,파주시,F,학원,23342100
2019-07,경기도,파주시,F,일반휴게음식,69328600
2019-07,경기도,파주시,M,가구,4000
2019-07,경기도,파주시,M,주방용구,5000
2019-07,경기도,파주시,M,사무통신,22000
2019-07,경기도,파주시,M,여행,31000
2019-07,경기도,파주시,M,전기제품,70000
2019-07,경기도,파주시,M,건축자재,82300
2019-07,경기도,파주시,M,농업,86000
2019-07,경기도,파주시,M,숙박업,142000
2019-07,경기도,파주시,M,기타,158500
2019-07,경기도,파주시,M,의류,215000
2019-07,경기도,파주시,M,수리서비스,323340
2019-07,경기도,파주시,M,연료판매점,362076
2019-07,경기도,파주시,M,건강식품,400000
2019-07,경기도,파주시,M,광학제품,555000
2019-07,경기도,파주시,M,기타의료기관,574500
2019-07,경기도,파주시,M,용역 서비스,672000
2019-07,경기도,파주시,M,자동차정비 유지,757700
2019-07,경기도,파주시,M,신변잡화,966900
2019-07,경기도,파주시,M,레져용품,997700
2019-07,경기도,파주시,M,문화.취미,1012250
2019-07,경기도,파주시,M,약국,1478300
2019-07,경기도,파주시,M,직물,1557300
2019-07,경기도,파주시,M,회원제형태,2170500
2019-07,경기도,파주시,M,서적문구,2494940
2019-07,경기도,파주시,M,의원,3522020
2019-07,경기도,파주시,M,레저업소,4479800
2019-07,경기도,파주시,M,보건위생,6702050
2019-07,경기도,파주시,M,음료식품,9163361
2019-07,경기도,파주시,M,학원,11345400
2019-07,경기도,파주시,M,유통업 영리,12421100
2019-07,경기도,파주시,M,일반휴게음식,69851630
2019-07,경기도,평택시,F,일반휴게음식,67000
2019-07,경기도,평택시,M,일반휴게음식,74000
2019-07,경기도,평택시,M,유통업 영리,136400
2019-07,경기도,하남시,F,숙박업,90000
2019-07,경기도,하남시,F,가구,106800
2019-07,경기도,하남시,F,주방용구,111600
2019-07,경기도,하남시,F,사무통신,153900
2019-07,경기도,하남시,F,건축자재,250500
2019-07,경기도,하남시,F,직물,396670
2019-07,경기도,하남시,F,건강식품,457350
2019-07,경기도,하남시,F,광학제품,795500
2019-07,경기도,하남시,F,유통업 비영리,859480
2019-07,경기도,하남시,F,기타,1079500
2019-07,경기도,하남시,F,용역 서비스,1079800
2019-07,경기도,하남시,F,신변잡화,1228100
2019-07,경기도,하남시,F,수리서비스,2094620
2019-07,경기도,하남시,F,자동차정비 유지,2626100
2019-07,경기도,하남시,F,문화.취미,2826340
2019-07,경기도,하남시,F,레져용품,3169623
2019-07,경기도,하남시,F,병원,4933800
2019-07,경기도,하남시,F,서적문구,5064060
2019-07,경기도,하남시,F,의류,6385500
2019-07,경기도,하남시,F,회원제형태,8534200
2019-07,경기도,하남시,F,기타의료기관,11665755
2019-07,경기도,하남시,F,약국,16386798
2019-07,경기도,하남시,F,레저업소,19604882
2019-07,경기도,하남시,F,보건위생,27617610
